seed,window_size,send_max_try,request_count,simulation_duration_s,simulator_accuracy,node_count,edge_probability,memory_size,query_time_s,link_rate_pairs_s,link_delay_s,link_buffer,algorithm,congestion_history_weight,smoothing_epsilon,mean_request_throughput_pairs_s,total_edr_pairs_s,completed_pairs,dropped_pairs,in_flight_pairs,request_edrs_pairs_s,edr_cv,topology_signature,request_pairs,mean_signal_gap,mean_abs_signal_gap
303,25,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.040000,495.200000,4952,6848,239,99.500000;95.900000;63.800000;106.500000;129.500000,0.213492,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.140377,0.354464
303,25,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.540000,602.700000,6027,3744,248,173.300000;95.800000;66.400000;140.200000;127.000000,0.304929,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.417475,0.417475
101,25,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,128.580000,642.900000,6429,4564,250,90.000000;137.100000;163.900000;57.200000;194.700000,0.385355,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.059410,0.368934
101,25,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,126.320000,631.600000,6316,3987,246,60.300000;175.200000;77.400000;124.000000;194.700000,0.416229,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.388889,0.391575
202,25,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,75.860000,379.300000,3793,7466,295,18.100000;45.000000;194.700000;44.000000;77.500000,0.821732,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,-0.013545,0.364868
202,25,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,90.000000,450.000000,4500,5642,297,21.600000;82.900000;194.700000;57.800000;93.000000,0.642851,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.380381,0.380381
303,25,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,98.860000,494.300000,4943,5250,247,104.000000;96.000000;70.500000;100.700000;123.100000,0.171057,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.045455,0.372998
303,25,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,118.380000,591.900000,5919,2612,249,172.400000;96.100000;69.100000;129.800000;124.500000,0.292892,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.365489,0.367821
101,25,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,128.640000,643.200000,6432,3935,246,86.300000;118.400000;165.600000;78.200000;194.700000,0.350619,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.019481,0.434447
101,25,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,125.200000,626.000000,6260,3139,249,58.700000;173.900000;74.500000;124.200000;194.700000,0.425587,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.434749,0.434749
202,25,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,74.100000,370.500000,3705,6174,295,14.800000;49.500000;194.700000;39.600000;71.900000,0.850547,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.069312,0.395450
202,25,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,90.520000,452.600000,4526,4505,298,24.100000;76.700000;194.700000;64.300000;92.800000,0.627827,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.364000,0.372190
303,25,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,98.020000,490.100000,4901,4094,248,104.100000;95.600000;68.800000;96.700000;124.900000,0.183687,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.125758,0.415801
303,25,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.940000,604.700000,6047,2132,247,175.100000;96.400000;65.000000;139.600000;128.600000,0.310961,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.376025,0.376025
101,25,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,127.720000,638.600000,6386,3357,248,86.300000;107.500000;163.500000;86.600000;194.700000,0.342753,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.033449,0.388386
101,25,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,124.180000,620.900000,6209,2563,248,59.000000;170.500000;72.900000;123.800000;194.700000,0.426067,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.324298,0.324298
202,25,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,75.020000,375.100000,3751,5278,294,17.600000;45.600000;194.700000;37.100000;80.100000,0.841987,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,-0.045996,0.377165
202,25,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,90.080000,450.400000,4504,3644,298,25.900000;74.900000;194.700000;62.000000;92.900000,0.629770,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.328280,0.328280
303,25,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.700000,488.500000,4885,3248,243,104.000000;94.500000;71.700000;96.800000;121.500000,0.164608,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.080547,0.373354
303,25,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,124.380000,621.900000,6219,1774,247,175.800000;96.700000;72.800000;156.000000;120.600000,0.302642,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.379987,0.379987
101,25,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,126.500000,632.500000,6325,2879,248,80.700000;99.600000;165.100000;92.400000;194.700000,0.355736,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.032520,0.450871
101,25,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.880000,614.400000,6144,2278,249,60.700000;175.100000;62.600000;121.300000;194.700000,0.451459,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.382418,0.382418
202,25,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,72.120000,360.600000,3606,4495,293,16.700000;41.400000;194.700000;38.400000;69.400000,0.881004,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,-0.008882,0.350794
202,25,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,89.740000,448.700000,4487,3014,296,24.500000;77.100000;194.700000;59.600000;92.800000,0.637226,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.345384,0.349854
303,25,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,98.040000,490.200000,4902,2899,249,106.500000;95.800000;73.800000;94.600000;119.500000,0.153781,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.060576,0.404762
303,25,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,123.720000,618.600000,6186,1433,245,175.400000;96.500000;71.500000;153.400000;121.800000,0.302932,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.370281,0.373160
101,25,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,118.140000,590.700000,5907,3016,247,86.000000;103.600000;115.700000;90.700000;194.700000,0.335707,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.165664,0.457143
101,25,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.640000,603.200000,6032,1922,247,62.300000;171.200000;55.600000;119.400000;194.700000,0.464139,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.356446,0.356446
202,25,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,71.600000,358.000000,3580,4009,296,18.400000;41.200000;194.700000;36.900000;66.800000,0.886297,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,-0.001046,0.351749
202,25,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.220000,441.100000,4411,2725,298,20.500000;78.000000;194.700000;58.800000;89.100000,0.658907,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.312987,0.320779
303,25,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,106.580000,532.900000,5329,2148,246,104.500000;95.600000;80.200000;139.700000;112.900000,0.185656,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.079282,0.400084
303,25,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.900000,614.500000,6145,1205,249,176.800000;96.400000;69.600000;148.000000;123.700000,0.306160,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.359008,0.359008
101,25,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,118.880000,594.400000,5944,2307,249,93.600000;136.700000;106.000000;63.400000;194.700000,0.375233,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.082206,0.425564
101,25,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,119.900000,599.500000,5995,1720,250,63.200000;174.000000;51.700000;115.900000;194.700000,0.477717,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.393951,0.393951
202,25,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,70.300000,351.500000,3515,3479,299,16.500000;35.700000;194.700000;42.300000;62.300000,0.908937,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,-0.052280,0.371631
202,25,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,86.720000,433.600000,4336,2315,295,23.500000;63.600000;194.700000;62.100000;89.700000,0.668541,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.268148,0.307725
303,25,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,101.240000,506.200000,5062,1986,244,108.700000;96.500000;74.400000;107.800000;118.800000,0.149793,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.121032,0.403571
303,25,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,123.940000,619.700000,6197,1050,249,178.200000;97.100000;69.500000;151.200000;123.700000,0.309798,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.414524,0.414524
101,26,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.180000,485.900000,4859,41200,258,97.100000;94.300000;97.100000;2.700000;194.700000,0.624995,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.314286,0.314286
101,26,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,97.180000,485.900000,4859,41200,258,97.100000;94.300000;97.100000;2.700000;194.700000,0.624995,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.314286,0.314286
202,26,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,82.760000,413.800000,4138,50004,304,2.500000;95.600000;194.700000;29.600000;91.400000,0.802191,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.334127,0.351587
202,26,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,82.760000,413.800000,4138,50004,304,2.500000;95.600000;194.700000;29.600000;91.400000,0.802191,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.334127,0.351587
303,26,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.740000,478.700000,4787,40376,249,90.000000;97.100000;2.700000;97.100000;191.800000,0.625314,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.354762,0.354762
303,26,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.740000,478.700000,4787,40376,249,90.000000;97.100000;2.700000;97.100000;191.800000,0.625314,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.354762,0.354762
101,26,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,123.400000,617.000000,6170,16345,256,91.300000;146.300000;135.900000;48.800000;194.700000,0.402910,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.026817,0.419549
101,26,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,124.000000,620.000000,6200,12717,256,61.200000;170.900000;74.200000;119.000000;194.700000,0.421320,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.396825,0.407029
202,26,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,80.800000,404.000000,4040,20985,309,11.900000;65.800000;194.700000;43.400000;88.200000,0.770890,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.038967,0.367737
202,26,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,93.600000,468.000000,4680,17383,310,27.200000;92.600000;194.700000;61.000000;92.500000,0.598579,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.458892,0.458892
303,26,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,98.440000,492.200000,4922,16408,258,106.300000;96.200000;21.800000;95.800000;172.100000,0.484491,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.123000,0.372238
303,26,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,112.700000,563.500000,5635,11118,255,174.400000;95.900000;53.200000;100.000000;140.000000,0.366621,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.458541,0.458541
101,26,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,117.060000,585.300000,5853,11538,249,87.000000;120.400000;108.100000;75.100000;194.700000,0.358050,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.155890,0.398246
101,26,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,123.400000,617.000000,6170,7840,254,60.500000;175.900000;65.500000;120.400000;194.700000,0.446187,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.413333,0.422619
202,26,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,77.280000,386.400000,3864,13775,294,16.100000;52.100000;194.700000;42.100000;81.400000,0.806422,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.019906,0.384502
202,26,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,93.200000,466.000000,4660,10955,311,27.900000;89.800000;194.700000;60.300000;93.300000,0.600481,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.411334,0.411334
303,26,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,101.800000,509.000000,5090,9918,251,98.800000;96.200000;59.000000;120.800000;134.200000,0.251710,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.042237,0.347851
303,26,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,114.040000,570.200000,5702,6235,255,173.800000;96.100000;57.000000;106.900000;136.400000,0.344061,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.395337,0.395337
101,26,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,117.060000,585.300000,5853,8291,254,85.200000;104.600000;119.700000;81.100000;194.700000,0.352188,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.178165,0.422067
101,26,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.900000,614.500000,6145,5574,259,58.400000;172.800000;65.400000;123.200000;194.700000,0.447324,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.391310,0.394167
202,26,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,75.600000,378.000000,3780,9991,308,15.500000;48.800000;194.700000;41.600000;77.400000,0.829742,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.062575,0.364797
202,26,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,90.720000,453.600000,4536,7822,304,30.200000;75.700000;194.700000;59.800000;93.200000,0.616936,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.360665,0.371676
303,26,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.540000,487.700000,4877,7082,253,99.000000;94.800000;60.400000;100.700000;132.800000,0.235679,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.068594,0.355669
303,26,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,116.100000,580.500000,5805,4095,254,174.100000;95.800000;62.400000;117.000000;131.200000,0.319704,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.401944,0.401944
101,26,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,126.440000,632.200000,6322,5484,257,85.800000;97.700000;166.100000;87.900000;194.700000,0.357133,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.040429,0.414624
101,26,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,125.920000,629.600000,6296,4195,258,56.500000;174.000000;79.100000;125.300000;194.700000,0.421037,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.390090,0.401931
202,26,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,71.320000,356.600000,3566,7976,301,14.000000;37.900000;194.700000;37.800000;72.200000,0.903248,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.025503,0.371746
202,26,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.560000,442.800000,4428,6056,302,24.700000;73.400000;194.700000;57.800000;92.200000,0.649313,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.272829,0.284967
303,26,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.840000,499.200000,4992,5656,255,108.500000;96.400000;64.000000;100.800000;129.500000,0.212565,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.112292,0.460465
303,26,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,118.840000,594.200000,5942,2878,259,174.900000;96.400000;66.700000;129.400000;126.800000,0.304321,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.366181,0.366181
101,26,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,115.760000,578.800000,5788,5191,255,85.800000;110.400000;106.900000;81.000000;194.700000,0.355015,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.184942,0.442342
101,26,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.860000,614.300000,6143,3464,243,60.000000;170.800000;65.300000;123.500000;194.700000,0.441692,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.369109,0.369109
202,26,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,73.480000,367.400000,3674,6559,298,11.000000;49.200000;194.700000;40.100000;72.400000,0.867212,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.040831,0.316008
202,26,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.020000,440.100000,4401,4860,308,26.800000;70.000000;194.700000;57.500000;91.100000,0.650547,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.332035,0.363686
303,26,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.080000,485.400000,4854,4655,258,97.500000;96.800000;71.100000;97.700000;122.300000,0.166838,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.031548,0.388214
303,26,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.880000,604.400000,6044,2286,255,174.700000;96.600000;72.600000;140.100000;120.400000,0.290998,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.322191,0.355180
101,26,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,123.740000,618.700000,6187,3932,257,85.300000;99.300000;147.300000;92.100000;194.700000,0.336454,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.195238,0.447392
101,26,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,123.760000,618.800000,6188,2818,256,57.700000;175.200000;64.600000;126.600000;194.700000,0.450616,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.392796,0.392796
202,26,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,69.620000,348.100000,3481,5631,305,13.700000;38.300000;194.700000;30.500000;70.900000,0.937169,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.016077,0.335226
202,26,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,89.280000,446.400000,4464,3961,308,17.700000;75.500000;194.700000;66.000000;92.500000,0.652710,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.349541,0.353649
303,26,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.100000,495.500000,4955,3474,256,106.300000;95.500000;75.700000;100.400000;117.600000,0.139553,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.088420,0.359632
303,26,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.760000,603.800000,6038,1792,260,174.900000;96.400000;76.800000;139.300000;116.400000,0.282517,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.381746,0.386706
101,26,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,115.520000,577.600000,5776,3736,253,82.000000;100.400000;107.200000;93.300000;194.700000,0.350233,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,-0.234586,0.466917
101,26,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,121.760000,608.800000,6088,2432,258,60.300000;175.900000;56.300000;121.600000;194.700000,0.469124,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.397924,0.397924
202,26,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,70.480000,352.400000,3524,4822,311,14.000000;34.900000;194.700000;35.100000;73.700000,0.922763,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.003242,0.401216
202,26,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.860000,444.300000,4443,3367,304,21.100000;74.100000;194.700000;63.700000;90.700000,0.649362,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.379458,0.379458
303,26,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.820000,489.100000,4891,3116,256,103.100000;96.700000;76.100000;96.000000;117.200000,0.135605,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,-0.096939,0.428458
303,26,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.360000,611.800000,6118,1448,260,177.700000;96.500000;77.300000;144.200000;116.100000,0.289588,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.411565,0.411565
